source,group,repository,revision,sample_offset_or_method,row_id,task_grounding,substantive_progress,evidence_and_correction,ending_and_handoff,training_signal,total,severe_defects,source_median,source_grade
penfever-traces/qwen35-122b-32k/llm-verifier-freelancer,Penfever Qwen 3.5 122B 32K,penfever/llm-verifier-freelancer-qwen3.5-122b-32k-traces,d78bdd3,42,47,2,2,0,2,1,7,,7.0,B
penfever-traces/qwen35-122b-32k/llm-verifier-freelancer,Penfever Qwen 3.5 122B 32K,penfever/llm-verifier-freelancer-qwen3.5-122b-32k-traces,d78bdd3,42,48,2,2,0,2,1,7,,7.0,B
penfever-traces/qwen35-122b-32k/llm-verifier-freelancer,Penfever Qwen 3.5 122B 32K,penfever/llm-verifier-freelancer-qwen3.5-122b-32k-traces,d78bdd3,42,49,2,2,0,2,1,7,,7.0,B
penfever-traces/qwen35-122b-32k/llm-verifier-freelancer,Penfever Qwen 3.5 122B 32K,penfever/llm-verifier-freelancer-qwen3.5-122b-32k-traces,d78bdd3,42,50,2,2,0,2,1,7,,7.0,B
penfever-traces/qwen35-122b-32k/llm-verifier-freelancer,Penfever Qwen 3.5 122B 32K,penfever/llm-verifier-freelancer-qwen3.5-122b-32k-traces,d78bdd3,42,51,2,2,0,2,1,7,,7.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_binary-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-binary-v2-qwen3.5-122b-32k-traces,e2f0f94,24,24,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_binary-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-binary-v2-qwen3.5-122b-32k-traces,e2f0f94,24,25,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_binary-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-binary-v2-qwen3.5-122b-32k-traces,e2f0f94,24,26,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_binary-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-binary-v2-qwen3.5-122b-32k-traces,e2f0f94,24,27,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_binary-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-binary-v2-qwen3.5-122b-32k-traces,e2f0f94,24,28,2,2,0,2,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_binary-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-binary-v2-qwen3.5-122b-32k-traces,e2f0f94,24,29,2,2,1,1,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_binary-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-binary-v2-qwen3.5-122b-32k-traces,e2f0f94,24,30,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_binary-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-binary-v2-qwen3.5-122b-32k-traces,e2f0f94,24,31,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_binary-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-binary-v2-qwen3.5-122b-32k-traces,e2f0f94,24,32,2,2,2,2,1,9,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_binary-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-binary-v2-qwen3.5-122b-32k-traces,e2f0f94,24,33,2,2,0,1,1,6,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_proportional-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-proportional-v2-qwen3.5-122b-32k-traces,4329b37,2,2,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_proportional-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-proportional-v2-qwen3.5-122b-32k-traces,4329b37,2,3,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_proportional-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-proportional-v2-qwen3.5-122b-32k-traces,4329b37,2,4,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_proportional-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-proportional-v2-qwen3.5-122b-32k-traces,4329b37,2,5,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_proportional-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-proportional-v2-qwen3.5-122b-32k-traces,4329b37,2,6,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_proportional-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-proportional-v2-qwen3.5-122b-32k-traces,4329b37,2,7,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_proportional-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-proportional-v2-qwen3.5-122b-32k-traces,4329b37,2,8,2,2,0,2,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_proportional-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-proportional-v2-qwen3.5-122b-32k-traces,4329b37,2,9,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_proportional-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-proportional-v2-qwen3.5-122b-32k-traces,4329b37,2,10,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_proportional-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-proportional-v2-qwen3.5-122b-32k-traces,4329b37,2,11,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_staged-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-staged-v2-qwen3.5-122b-32k-traces,fb05ae8,22,22,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_staged-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-staged-v2-qwen3.5-122b-32k-traces,fb05ae8,22,24,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_staged-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-staged-v2-qwen3.5-122b-32k-traces,fb05ae8,22,25,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_staged-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-staged-v2-qwen3.5-122b-32k-traces,fb05ae8,22,26,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_staged-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-staged-v2-qwen3.5-122b-32k-traces,fb05ae8,22,27,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_staged-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-staged-v2-qwen3.5-122b-32k-traces,fb05ae8,22,28,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_staged-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-staged-v2-qwen3.5-122b-32k-traces,fb05ae8,22,29,2,2,1,1,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_staged-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-staged-v2-qwen3.5-122b-32k-traces,fb05ae8,22,30,2,2,0,1,2,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_staged-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-staged-v2-qwen3.5-122b-32k-traces,fb05ae8,22,31,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h10_reward_staged-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h10-reward-staged-v2-qwen3.5-122b-32k-traces,fb05ae8,22,32,2,2,0,2,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h11_single_skill_only-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h11-single-skill-only-v2-qwen3.5-122b-32k-traces,2353a61,23,23,2,2,0,2,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h11_single_skill_only-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h11-single-skill-only-v2-qwen3.5-122b-32k-traces,2353a61,23,24,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h11_single_skill_only-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h11-single-skill-only-v2-qwen3.5-122b-32k-traces,2353a61,23,25,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h11_single_skill_only-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h11-single-skill-only-v2-qwen3.5-122b-32k-traces,2353a61,23,26,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h11_single_skill_only-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h11-single-skill-only-v2-qwen3.5-122b-32k-traces,2353a61,23,28,2,2,0,2,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h11_single_skill_only-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h11-single-skill-only-v2-qwen3.5-122b-32k-traces,2353a61,23,29,2,2,0,2,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h11_single_skill_only-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h11-single-skill-only-v2-qwen3.5-122b-32k-traces,2353a61,23,30,2,2,2,2,1,9,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h11_single_skill_only-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h11-single-skill-only-v2-qwen3.5-122b-32k-traces,2353a61,23,31,2,2,2,2,1,9,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h11_single_skill_only-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h11-single-skill-only-v2-qwen3.5-122b-32k-traces,2353a61,23,32,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h11_single_skill_only-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h11-single-skill-only-v2-qwen3.5-122b-32k-traces,2353a61,23,33,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h1_struggle_zone-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h1-struggle-zone-v2-qwen3.5-122b-32k-traces,d464a97,52,52,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h1_struggle_zone-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h1-struggle-zone-v2-qwen3.5-122b-32k-traces,d464a97,52,53,2,2,2,2,1,9,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h1_struggle_zone-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h1-struggle-zone-v2-qwen3.5-122b-32k-traces,d464a97,52,54,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h1_struggle_zone-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h1-struggle-zone-v2-qwen3.5-122b-32k-traces,d464a97,52,55,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h1_struggle_zone-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h1-struggle-zone-v2-qwen3.5-122b-32k-traces,d464a97,52,56,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h1_struggle_zone-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h1-struggle-zone-v2-qwen3.5-122b-32k-traces,d464a97,52,57,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h1_struggle_zone-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h1-struggle-zone-v2-qwen3.5-122b-32k-traces,d464a97,52,58,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h1_struggle_zone-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h1-struggle-zone-v2-qwen3.5-122b-32k-traces,d464a97,52,59,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h1_struggle_zone-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h1-struggle-zone-v2-qwen3.5-122b-32k-traces,d464a97,52,60,2,2,2,2,1,9,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h1_struggle_zone-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h1-struggle-zone-v2-qwen3.5-122b-32k-traces,d464a97,52,61,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_balanced-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-balanced-v2-qwen3.5-122b-32k-traces,575d473,64,64,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_balanced-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-balanced-v2-qwen3.5-122b-32k-traces,575d473,64,65,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_balanced-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-balanced-v2-qwen3.5-122b-32k-traces,575d473,64,66,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_balanced-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-balanced-v2-qwen3.5-122b-32k-traces,575d473,64,67,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_balanced-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-balanced-v2-qwen3.5-122b-32k-traces,575d473,64,68,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_balanced-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-balanced-v2-qwen3.5-122b-32k-traces,575d473,64,69,2,2,0,2,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_balanced-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-balanced-v2-qwen3.5-122b-32k-traces,575d473,64,70,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_balanced-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-balanced-v2-qwen3.5-122b-32k-traces,575d473,64,71,2,2,0,1,1,6,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_balanced-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-balanced-v2-qwen3.5-122b-32k-traces,575d473,64,72,2,2,0,2,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_balanced-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-balanced-v2-qwen3.5-122b-32k-traces,575d473,64,73,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_proportional,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-proportional-qwen3.5-122b-32k-traces,1130f75,61,61,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_proportional,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-proportional-qwen3.5-122b-32k-traces,1130f75,61,62,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_proportional,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-proportional-qwen3.5-122b-32k-traces,1130f75,61,63,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_proportional,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-proportional-qwen3.5-122b-32k-traces,1130f75,61,64,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_proportional,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-proportional-qwen3.5-122b-32k-traces,1130f75,61,65,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_proportional,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-proportional-qwen3.5-122b-32k-traces,1130f75,61,66,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_proportional,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-proportional-qwen3.5-122b-32k-traces,1130f75,61,67,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_proportional,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-proportional-qwen3.5-122b-32k-traces,1130f75,61,68,2,2,0,2,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_proportional,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-proportional-qwen3.5-122b-32k-traces,1130f75,61,69,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h2_language_proportional,Penfever Qwen 3.5 122B 32K,penfever/mix-h2-language-proportional-qwen3.5-122b-32k-traces,1130f75,61,70,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h4_binary_easy,Penfever Qwen 3.5 122B 32K,penfever/mix-h4-binary-easy-qwen3.5-122b-32k-traces,17c5080,66,66,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h4_binary_easy,Penfever Qwen 3.5 122B 32K,penfever/mix-h4-binary-easy-qwen3.5-122b-32k-traces,17c5080,66,67,2,2,0,1,1,6,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h4_binary_easy,Penfever Qwen 3.5 122B 32K,penfever/mix-h4-binary-easy-qwen3.5-122b-32k-traces,17c5080,66,68,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h4_binary_easy,Penfever Qwen 3.5 122B 32K,penfever/mix-h4-binary-easy-qwen3.5-122b-32k-traces,17c5080,66,69,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h4_binary_easy,Penfever Qwen 3.5 122B 32K,penfever/mix-h4-binary-easy-qwen3.5-122b-32k-traces,17c5080,66,70,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h4_binary_easy,Penfever Qwen 3.5 122B 32K,penfever/mix-h4-binary-easy-qwen3.5-122b-32k-traces,17c5080,66,71,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h4_binary_easy,Penfever Qwen 3.5 122B 32K,penfever/mix-h4-binary-easy-qwen3.5-122b-32k-traces,17c5080,66,72,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h4_binary_easy,Penfever Qwen 3.5 122B 32K,penfever/mix-h4-binary-easy-qwen3.5-122b-32k-traces,17c5080,66,73,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h4_binary_easy,Penfever Qwen 3.5 122B 32K,penfever/mix-h4-binary-easy-qwen3.5-122b-32k-traces,17c5080,66,74,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h4_binary_easy,Penfever Qwen 3.5 122B 32K,penfever/mix-h4-binary-easy-qwen3.5-122b-32k-traces,17c5080,66,75,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h8_original_tests-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h8-original-tests-v2-qwen3.5-122b-32k-traces,109359a,15,15,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h8_original_tests-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h8-original-tests-v2-qwen3.5-122b-32k-traces,109359a,15,16,2,2,0,2,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h8_original_tests-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h8-original-tests-v2-qwen3.5-122b-32k-traces,109359a,15,17,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h8_original_tests-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h8-original-tests-v2-qwen3.5-122b-32k-traces,109359a,15,18,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h8_original_tests-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h8-original-tests-v2-qwen3.5-122b-32k-traces,109359a,15,19,2,2,2,2,1,9,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h8_original_tests-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h8-original-tests-v2-qwen3.5-122b-32k-traces,109359a,15,20,2,2,0,2,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h8_original_tests-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h8-original-tests-v2-qwen3.5-122b-32k-traces,109359a,15,21,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h8_original_tests-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h8-original-tests-v2-qwen3.5-122b-32k-traces,109359a,15,23,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h8_original_tests-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h8-original-tests-v2-qwen3.5-122b-32k-traces,109359a,15,24,2,2,1,1,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/mix_h8_original_tests-v2,Penfever Qwen 3.5 122B 32K,penfever/mix-h8-original-tests-v2-qwen3.5-122b-32k-traces,109359a,15,25,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-code-oracle-filtered,Penfever Qwen 3.5 122B 32K,penfever/nemotron-code-qwen3.5-122b-32k-traces,6c98f84,54,54,2,2,2,2,2,10,,9.0,A
penfever-traces/qwen35-122b-32k/nemotron-code-oracle-filtered,Penfever Qwen 3.5 122B 32K,penfever/nemotron-code-qwen3.5-122b-32k-traces,6c98f84,54,55,2,2,0,2,1,7,,9.0,A
penfever-traces/qwen35-122b-32k/nemotron-code-oracle-filtered,Penfever Qwen 3.5 122B 32K,penfever/nemotron-code-qwen3.5-122b-32k-traces,6c98f84,54,56,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/nemotron-code-oracle-filtered,Penfever Qwen 3.5 122B 32K,penfever/nemotron-code-qwen3.5-122b-32k-traces,6c98f84,54,57,2,2,0,2,1,7,,9.0,A
penfever-traces/qwen35-122b-32k/nemotron-code-oracle-filtered,Penfever Qwen 3.5 122B 32K,penfever/nemotron-code-qwen3.5-122b-32k-traces,6c98f84,54,58,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/nemotron-code-oracle-filtered,Penfever Qwen 3.5 122B 32K,penfever/nemotron-code-qwen3.5-122b-32k-traces,6c98f84,54,59,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/nemotron-code-oracle-filtered,Penfever Qwen 3.5 122B 32K,penfever/nemotron-code-qwen3.5-122b-32k-traces,6c98f84,54,60,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/nemotron-code-oracle-filtered,Penfever Qwen 3.5 122B 32K,penfever/nemotron-code-qwen3.5-122b-32k-traces,6c98f84,54,61,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/nemotron-code-oracle-filtered,Penfever Qwen 3.5 122B 32K,penfever/nemotron-code-qwen3.5-122b-32k-traces,6c98f84,54,62,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/nemotron-code-oracle-filtered,Penfever Qwen 3.5 122B 32K,penfever/nemotron-code-qwen3.5-122b-32k-traces,6c98f84,54,63,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-calendar,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-calendar-qwen3.5-122b-32k-traces,4803103,25,25,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-calendar,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-calendar-qwen3.5-122b-32k-traces,4803103,25,26,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-calendar,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-calendar-qwen3.5-122b-32k-traces,4803103,25,27,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-calendar,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-calendar-qwen3.5-122b-32k-traces,4803103,25,28,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-calendar,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-calendar-qwen3.5-122b-32k-traces,4803103,25,29,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-calendar,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-calendar-qwen3.5-122b-32k-traces,4803103,25,30,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-calendar,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-calendar-qwen3.5-122b-32k-traces,4803103,25,31,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-calendar,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-calendar-qwen3.5-122b-32k-traces,4803103,25,32,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-calendar,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-calendar-qwen3.5-122b-32k-traces,4803103,25,33,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-calendar,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-calendar-qwen3.5-122b-32k-traces,4803103,25,34,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-workplace-v2,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-workplace-v2-qwen3.5-122b-32k-traces,665c852,10,10,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-workplace-v2,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-workplace-v2-qwen3.5-122b-32k-traces,665c852,10,11,2,2,1,2,2,9,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-workplace-v2,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-workplace-v2-qwen3.5-122b-32k-traces,665c852,10,12,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-workplace-v2,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-workplace-v2-qwen3.5-122b-32k-traces,665c852,10,13,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-workplace-v2,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-workplace-v2-qwen3.5-122b-32k-traces,665c852,10,14,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-workplace-v2,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-workplace-v2-qwen3.5-122b-32k-traces,665c852,10,15,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/nemotron-gym-agent-workplace-v2,Penfever Qwen 3.5 122B 32K,penfever/nemotron-gym-agent-workplace-v2-qwen3.5-122b-32k-traces,665c852,10,16,2,2,1,2,2,9,,8.0,B
